time(s),Lead_I
4.8580,0.28497264
4.8600,0.18188320
4.8620,-0.13590328
4.8640,-0.09361611
4.8660,0.10996711
4.8680,0.14588410
4.8700,0.20036297
4.8720,-0.09263317
4.8740,-0.11063972
4.8760,-0.18638737
4.8780,0.37612742
4.8800,0.02572128
4.8820,0.57433569
4.8840,0.11881600
4.8860,0.06884170
4.8880,0.12120450
4.8900,-0.68011767
4.8920,-0.15976669
4.8940,-0.26829720
4.8960,-0.10209771
4.8980,0.17307247
4.9000,0.15293647
4.9020,0.19952588
4.9040,-0.39562532
4.9060,-0.27058247
4.9080,-0.12036950
4.9100,0.00646443
4.9120,0.18167424
4.9140,-0.09852961
4.9160,-0.22573802
4.9180,-0.14141753
4.9200,0.10034706
4.9220,-0.04485996
4.9240,0.06840668
4.9260,0.44626084
4.9280,0.08536749
4.9300,-0.06723887
4.9320,-0.03624061
4.9340,-0.05568561
4.9360,-0.13739701
4.9380,0.08521246
4.9400,0.26388261
4.9420,-0.02186241
4.9440,0.07998707
4.9460,0.05362098
4.9480,0.12525815
4.9500,-0.18478367
4.9520,0.05403350
4.9540,-0.17981501
4.9560,-0.22853361
4.9580,-0.26163581
4.9600,-0.07888400
4.9620,-0.19080262
4.9640,-0.11248183
4.9660,0.01740308
4.9680,-0.14877872
4.9700,-0.00441307
4.9720,0.05158190
4.9740,-0.23418491
4.9760,-0.07295001
4.9780,0.08617651
4.9800,-0.09876960
4.9820,-0.72452533
4.9840,0.42034200
4.9860,-0.03209557
4.9880,0.19222458
4.9900,0.05781727
4.9920,0.17463043
4.9940,0.00587609
4.9960,-0.08872933
4.9980,-0.03886971
5.0000,0.07182655
5.0020,-0.09401397
5.0040,-0.08000129
5.0060,0.19703799
5.0080,-0.06009540
5.0100,-0.01868211
5.0120,-0.08514044
5.0140,-0.08892681
5.0160,-0.13518740
5.0180,-0.03576048
5.0200,-0.15675302
5.0220,-0.18309340
5.0240,-0.07391290
5.0260,-0.08926358
5.0280,-0.03330140
5.0300,-0.10618598
5.0320,0.07849696
5.0340,-0.04918297
5.0360,0.05362021
5.0380,0.43105707
5.0400,0.18907858
5.0420,0.20970032
5.0440,0.06688997
5.0460,-0.00566865
5.0480,-0.19291578
5.0500,-0.14941975
5.0520,0.02936651
5.0540,0.12778772
5.0560,0.32553190
5.0580,0.25846308
5.0600,-0.14418721
5.0620,0.06936294
5.0640,-0.04278395
5.0660,-0.04561248
5.0680,0.03522658
5.0700,0.09256049
5.0720,-0.34450859
5.0740,-0.41304386
5.0760,0.10247348
5.0780,0.17696716
5.0800,-0.01706334
5.0820,0.00315854
5.0840,-0.03911745
5.0860,-0.07385252
5.0880,-0.09752519
5.0900,-0.15476449
5.0920,-0.26800260
5.0940,0.03005880
5.0960,0.23156536
5.0980,0.14603467
5.1000,0.16577908
5.1020,0.17311236
5.1040,-0.06082576
5.1060,-0.54710275
5.1080,0.23986873
5.1100,0.37146887
5.1120,0.00799330
5.1140,0.16950415
5.1160,-0.15599504
5.1180,-0.13173784
5.1200,0.03310704
5.1220,-0.10616449
5.1240,-0.06986546
5.1260,0.27650058
5.1280,0.04585090
5.1300,0.01025826
5.1320,-0.46920049
5.1340,-0.56996059
5.1360,0.10051743
5.1380,-0.17884816
5.1400,-0.01123134
5.1420,0.12060657
5.1440,-0.08316575
5.1460,0.19888268
5.1480,-0.05656375
5.1500,-0.13851427
5.1520,-0.06287976
5.1540,-0.39650270
5.1560,-0.45772618
5.1580,-0.32465953
5.1600,-0.36060619
5.1620,-0.16249920
5.1640,-0.22891036
5.1660,-0.05664014
5.1680,0.14853804
5.1700,-0.13739626
5.1720,-0.23372397
5.1740,0.02823142
5.1760,-0.25327179
5.1780,-0.09479354
5.1800,0.02864923
5.1820,-0.10305245
5.1840,0.05181250
5.1860,-0.11365948
5.1880,-0.03434347
5.1900,-0.09095686
5.1920,-0.07807804
5.1940,-0.04595040
5.1960,0.06340872
5.1980,0.10417642
5.2000,0.25867224
5.2020,-0.28027102
5.2040,-0.32199809
5.2060,-0.05638435
5.2080,-0.17999567
5.2100,-0.12126458
5.2120,-0.16667540
5.2140,-0.21121657
5.2160,-0.22356288
5.2180,0.16227295
5.2200,-0.26360023
5.2220,-0.04414937
5.2240,-0.13782451
5.2260,-0.02411309
5.2280,-0.17655092
5.2300,-0.17322974
5.2320,-0.14841618
5.2340,0.38277340
5.2360,-0.07635397
5.2380,-0.20001206
5.2400,-0.26242647
5.2420,-0.26998433
5.2440,-0.25082073
5.2460,-0.07604751
5.2480,-0.06138754
5.2500,0.14373599
5.2520,-0.33418199
5.2540,-0.48976174
5.2560,-0.37918171
5.2580,-0.14077079
5.2600,0.04740559
5.2620,0.28719196
5.2640,0.09648605
5.2660,-0.42061195
5.2680,-0.46812418
5.2700,-0.39993370
5.2720,0.16518165
5.2740,0.20182963
5.2760,0.10866410
5.2780,0.13984402
5.2800,-0.40078509
5.2820,-0.10296221
5.2840,-0.25934938
5.2860,0.04337707
5.2880,-0.00292932
5.2900,-0.28538185
5.2920,-0.02028013
5.2940,0.24085830
5.2960,0.07342056
5.2980,-0.05678992
5.3000,-0.17566197
5.3020,0.05630501
5.3040,-0.04304332
5.3060,0.03835264
5.3080,0.08346101
5.3100,0.07860793
5.3120,-0.01654056
5.3140,0.06919795
5.3160,0.09070712
5.3180,0.15201902
5.3200,0.13852350
5.3220,-0.00716764
5.3240,-0.03040730
5.3260,-0.07785817
5.3280,0.02082602
5.3300,0.06182115
5.3320,0.41298085
5.3340,-0.08283399
5.3360,-0.26055002
5.3380,-0.09781734
5.3400,-0.02493731
5.3420,-0.05015566
5.3440,-0.02019097
5.3460,-0.10525139
5.3480,-0.24337623
5.3500,-0.17232034
5.3520,-0.33876231
5.3540,0.17180499
5.3560,-0.22401077
5.3580,0.06036825
5.3600,0.40353143
5.3620,-0.01134598
5.3640,-0.05072171
5.3660,-0.14822683
5.3680,-0.37924579
5.3700,0.08008847
5.3720,0.05762683
5.3740,0.18150546
5.3760,-0.10850345
5.3780,-0.11621018
5.3800,-0.06582557
5.3820,0.27558208
5.3840,0.33345541
5.3860,-0.10300685
5.3880,-0.43384179
5.3900,-0.38462889
5.3920,0.02248169
5.3940,-0.50886315
5.3960,0.03001840
5.3980,-0.01000261
5.4000,-0.04760752
5.4020,0.38198256
5.4040,0.34376705
5.4060,0.40157807
5.4080,0.24154511
5.4100,-0.07626991
5.4120,0.03924512
5.4140,-0.15744036
5.4160,0.31428400
5.4180,-0.44791722
5.4200,0.03142821
5.4220,0.00982071
5.4240,-0.09794281
5.4260,-0.17801367
5.4280,0.02182361
5.4300,0.26523024
5.4320,0.20967299
5.4340,-0.24480250
5.4360,-0.31935066
5.4380,-0.18918873
5.4400,-0.46833661
5.4420,-0.36485305
5.4440,-0.31112140
5.4460,-0.02104961
5.4480,0.65566593
5.4500,0.32155943
5.4520,0.54390740
5.4540,0.44530830
5.4560,0.17510149
5.4580,-0.09177624
5.4600,-0.40015522
5.4620,0.07162521
5.4640,0.12443958
5.4660,0.51270974
5.4680,0.44326109
5.4700,0.76975191
5.4720,0.24443775
5.4740,0.01382758
5.4760,-0.10466637
5.4780,0.01635560
5.4800,0.05306440
5.4820,0.12701701
5.4840,-0.03455974
5.4860,-0.19704768
5.4880,0.02531528
5.4900,0.10696898
5.4920,0.18756403
5.4940,-0.00036245
5.4960,0.38071215
5.4980,0.49465373
5.5000,0.34256628
5.5020,0.49972028
5.5040,0.20930329
5.5060,0.62001765
5.5080,0.10635523
5.5100,-0.31242499
5.5120,-0.46194965
5.5140,-0.31092000
5.5160,0.02608999
5.5180,0.01523017
5.5200,0.38952976
5.5220,0.13004941
5.5240,-0.05500631
5.5260,0.04405707
5.5280,-0.04706697
5.5300,-0.13305429
5.5320,-0.31937212
5.5340,-0.21461800
5.5360,0.14991589
5.5380,0.20657472
5.5400,0.38311204
5.5420,-0.33585384
5.5440,-0.47250664
5.5460,0.09222936
5.5480,-0.20451425
5.5500,-0.13663772
5.5520,-0.16535552
5.5540,-0.30903232
5.5560,-0.26792917
5.5580,-0.18802379
5.5600,0.21774124
5.5620,0.03476905
5.5640,0.21638370
5.5660,0.09869714
5.5680,0.06247570
5.5700,-0.13098510
5.5720,-0.42701921
5.5740,-0.23762327
5.5760,-0.01201454
5.5780,0.29905748
5.5800,0.41241446
5.5820,-0.32381958
5.5840,-0.25708655
5.5860,-0.28859878
5.5880,-0.17557269
5.5900,-0.29927146
5.5920,0.16745889
5.5940,-0.27813438
5.5960,-0.14111079
5.5980,-0.38759547
5.6000,-0.24944910
5.6020,-0.16750094
5.6040,-0.18370987
5.6060,-0.05918783
5.6080,-0.22987306
5.6100,0.03503255
5.6120,0.18851404
5.6140,-0.05933091
5.6160,-0.05267562
5.6180,-0.05840065
5.6200,-0.06623057
5.6220,0.24676669
5.6240,0.04223326
5.6260,-0.44342205
5.6280,-0.34880939
5.6300,-0.38232514
5.6320,-0.16430548
5.6340,-0.08804269
5.6360,-0.04487336
5.6380,-0.12484580
5.6400,0.22756284
5.6420,-0.12486465
5.6440,-0.28823566
5.6460,-0.13030167
5.6480,-0.50016534
5.6500,0.50587314
5.6520,0.48330167
5.6540,0.16319802
5.6560,0.10897747
5.6580,-0.41731924
5.6600,-0.15699741
5.6620,-0.13543895
5.6640,-0.17947422
5.6660,0.19423240
5.6680,-0.24310768
5.6700,-0.29252973
5.6720,-0.40376565
5.6740,-0.35441509
5.6760,0.01879398
5.6780,0.31180742
5.6800,0.26490650
5.6820,0.26011005
5.6840,0.19240344
5.6860,-0.08580091
5.6880,-0.26671901
5.6900,-0.20348649
5.6920,-0.30699578
5.6940,0.12987325
5.6960,0.05336248
5.6980,0.61157030
5.7000,0.30026248
5.7020,-0.18190627
5.7040,-0.45702472
5.7060,-0.20944253
5.7080,0.02255069
5.7100,0.16671717
5.7120,-0.20228261
5.7140,-0.46960303
5.7160,-0.52013385
5.7180,-0.02502755
5.7200,-0.40719432
5.7220,-0.07006161
5.7240,-0.20246632
5.7260,-0.29783681
5.7280,-0.27553371
5.7300,0.00716763
5.7320,0.08976471
5.7340,-0.07223596
5.7360,0.25197753
5.7380,-0.24032941
5.7400,-0.13513872
5.7420,0.02389748
5.7440,0.04502905
5.7460,-0.44996676
5.7480,-0.33182114
5.7500,0.02071628
5.7520,-0.19270259
5.7540,-0.34216383
5.7560,-0.28316677
5.7580,-0.07811140
5.7600,-0.11543082
5.7620,-0.27709538
5.7640,-0.52658933
5.7660,-0.13474873
5.7680,0.69830412
5.7700,0.09680087
5.7720,0.57615447
5.7740,0.45726705
5.7760,-0.07252210
5.7780,0.01497848
5.7800,-0.04366383
5.7820,-0.00840422
5.7840,0.09009241
5.7860,-0.07090215
5.7880,0.11058338
5.7900,0.00267854
5.7920,0.05772223
5.7940,0.55214208
5.7960,0.04150185
5.7980,0.22544530
5.8000,0.00369143
5.8020,-0.14808823
5.8040,0.02595411
5.8060,0.05191126
5.8080,-0.25018552
5.8100,-0.05557625
5.8120,-0.15330014
5.8140,-0.19412494
5.8160,0.16322881
5.8180,-0.19337927
5.8200,0.51272607
5.8220,0.29115835
5.8240,0.03082052
5.8260,0.16892932
5.8280,-0.22471541
5.8300,-0.36686522
5.8320,-0.22938825
5.8340,-0.20411666
5.8360,-0.40684721
5.8380,0.13872422
5.8400,0.04353797
5.8420,0.12901227
5.8440,0.21147490
5.8460,0.03554007
5.8480,0.17875054
5.8500,-0.21175376
5.8520,-0.31435731
5.8540,-0.30664024
5.8560,-0.45503595
5.8580,-0.50255036
5.8600,-0.53868157
5.8620,-0.46713242
5.8640,-0.10791156
5.8660,-0.15408316
5.8680,-0.24242151
5.8700,0.20074552
5.8720,-0.27505469
5.8740,-0.08352768
5.8760,0.00386481
5.8780,-0.02601080
5.8800,0.18819176
5.8820,0.16807115
5.8840,-0.00470436
5.8860,0.11898246
5.8880,-0.36175075
5.8900,-0.03740173
5.8920,0.10922553
5.8940,0.30772710
5.8960,0.01265741
5.8980,-0.08302765
5.9000,0.16815498
5.9020,-0.12100980
5.9040,0.00727894
5.9060,0.08391134
5.9080,-0.07311942
5.9100,-0.02138259
5.9120,-0.31983274
5.9140,-0.21393996
5.9160,-0.18287678
5.9180,-0.10727168
5.9200,0.06792071
5.9220,0.06196951
5.9240,0.21257840
5.9260,0.56476462
5.9280,0.32741779
5.9300,0.08663815
5.9320,0.39420992
5.9340,-0.19423085
5.9360,-0.25542104
5.9380,-0.36719972
5.9400,-0.47654012
5.9420,-0.14267494
5.9440,-0.00281244
5.9460,-0.20695090
5.9480,-0.07890125
5.9500,0.10046881
5.9520,-0.02848895
5.9540,-0.15055290
5.9560,-0.13118656
5.9580,-0.21085721
5.9600,-0.07628554
5.9620,0.26836884
5.9640,0.29393989
5.9660,0.47832000
5.9680,0.57025629
5.9700,-0.45400578
5.9720,-0.05424761
5.9740,-0.09598379
5.9760,0.23668483
5.9780,-0.22552860
5.9800,-0.11636323
5.9820,-0.18768722
5.9840,0.05296642
5.9860,0.09507831
5.9880,0.19988789
5.9900,0.33649889
5.9920,-0.00234681
5.9940,-0.34967089
5.9960,-0.08310807
5.9980,-0.07851612
6.0000,0.45581162
6.0020,-0.01734994
6.0040,0.23786922
6.0060,0.34318271
6.0080,-0.01309529
6.0100,-0.06831037
6.0120,-0.13158934
6.0140,0.24026355
6.0160,0.08695327
6.0180,0.30095086
6.0200,0.36522502
6.0220,0.28343904
6.0240,0.46493956
6.0260,0.06062032
6.0280,0.09176945
6.0300,0.13941954
6.0320,-0.30838844
6.0340,-0.33852199
6.0360,-0.34788692
6.0380,-0.29989967
6.0400,-0.12432718
6.0420,0.07656438
6.0440,-0.01989885
6.0460,-0.22771251
6.0480,-0.50774294
6.0500,-0.27188861
6.0520,-0.19574608
6.0540,0.02142551
6.0560,0.50996190
6.0580,0.44198599
6.0600,0.26403007
6.0620,0.02341122
6.0640,-0.09243225
6.0660,0.04585600
6.0680,-0.09208298
6.0700,-0.08885460
6.0720,-0.06232913
6.0740,-0.13390326
6.0760,-0.05875174
6.0780,-0.23658106
6.0800,-0.45901099
6.0820,-0.25334415
6.0840,0.14443232
6.0860,0.15338653
6.0880,0.37440863
6.0900,0.00557641
6.0920,-0.09019421
6.0940,0.17512168
6.0960,-0.14905080
6.0980,-0.23188719
6.1000,0.16877596
6.1020,0.05711567
6.1040,0.19473094
6.1060,0.32447565
6.1080,0.22137383
6.1100,0.21500890
6.1120,-0.22709039
6.1140,0.08277190
6.1160,0.35692477
6.1180,-0.20537515
6.1200,-0.10599518
6.1220,-0.43837184
6.1240,-0.15013508
6.1260,-0.07948504
6.1280,-0.05931483
6.1300,-0.06173844
6.1320,0.01900326
6.1340,0.01173908
6.1360,-0.07420208
6.1380,-0.04689975
6.1400,0.03449240
6.1420,0.18809734
6.1440,0.39579827
6.1460,0.47018602
6.1480,0.03002529
6.1500,-0.39081287
6.1520,-0.34245124
6.1540,-0.26555401
6.1560,0.01672330
6.1580,0.28759050
6.1600,0.39100909
6.1620,0.57878786
6.1640,0.45028263
6.1660,0.05992971
6.1680,-0.28919575
6.1700,-0.17155746
6.1720,-0.04214432
6.1740,0.01770973
6.1760,0.17466906
6.1780,0.05907035
6.1800,-0.38178825
6.1820,-0.30239376
6.1840,0.06858001
6.1860,0.07248088
6.1880,0.07214528
6.1900,0.11906109
6.1920,0.37237722
6.1940,-0.01151887
6.1960,-0.06158213
6.1980,0.02892729
6.2000,0.16741332
6.2020,0.19332756
6.2040,0.11513580
6.2060,-0.16357182
6.2080,0.34118405
6.2100,0.08475010
6.2120,-0.04352866
6.2140,-0.09522069
6.2160,-0.07034432
6.2180,-0.02501642
6.2200,-0.29917520
6.2220,-0.01047596
6.2240,0.00365279
6.2260,0.27197388
6.2280,0.36076236
6.2300,0.30979601
6.2320,-0.02954532
6.2340,-0.20976354
6.2360,-0.15716049
6.2380,-0.28559798
6.2400,-0.05704815
6.2420,-0.15553442
6.2440,-0.37840638
6.2460,-0.48385838
6.2480,-0.24481076
6.2500,-0.08037867
6.2520,-0.14814614
6.2540,0.34397376
6.2560,0.16762032
6.2580,0.05466864
6.2600,-0.06026181
6.2620,-0.00834990
6.2640,-0.07090068
6.2660,0.05017255
6.2680,0.05912839
6.2700,0.10077076
6.2720,0.03852914
6.2740,-0.17846310
6.2760,-0.13813086
6.2780,-0.11234086
6.2800,0.07582597
6.2820,0.31648263
6.2840,-0.09325203
6.2860,-0.21057920
6.2880,-0.35947230
6.2900,0.00653956
6.2920,-0.10114536
6.2940,0.05203764
6.2960,0.19047965
6.2980,0.03165918
6.3000,0.13855299
6.3020,-0.24066412
6.3040,-0.15290673
6.3060,-0.21951920
6.3080,-0.07714694
6.3100,0.04527019
6.3120,0.28744212
6.3140,0.24978167
6.3160,-0.21108302
6.3180,-0.04639740
6.3200,-0.28091183
6.3220,0.04693877
6.3240,0.03044538
6.3260,-0.07548547
6.3280,0.33370072
6.3300,0.04838360
6.3320,-0.06813588
6.3340,0.04524422
6.3360,0.13878125
6.3380,0.26166701
6.3400,0.10874980
6.3420,0.05435822
6.3440,0.00078376
6.3460,0.03116173
6.3480,0.32018507
6.3500,0.21613765
6.3520,0.04000666
6.3540,0.16047634
6.3560,0.05216144
6.3580,0.27288169
6.3600,-0.05236985
6.3620,-0.23853014
6.3640,-0.02669853
6.3660,-0.14109367
6.3680,0.07972736
6.3700,-0.12419893
6.3720,0.03079645
6.3740,0.04521172
6.3760,-0.16445246
6.3780,-0.00903826
6.3800,-0.06912186
6.3820,-0.08280157
6.3840,-0.01749166
6.3860,-0.19843094
6.3880,-0.03961314
6.3900,-0.13248847
6.3920,-0.44177130
6.3940,-0.42883033
6.3960,-0.22387767
6.3980,0.00134156
6.4000,0.21342866
6.4020,0.16189136
6.4040,-0.02938906
6.4060,-0.00236924
6.4080,-0.10435583
6.4100,-0.10530601
6.4120,-0.34300759
6.4140,-0.47700918
6.4160,-0.48879877
6.4180,-0.41028622
6.4200,-0.41699445
6.4220,-0.38262632
6.4240,-0.20904092
6.4260,0.00626838
6.4280,0.06126131
6.4300,0.14619522
6.4320,0.21319988
6.4340,0.11608578
6.4360,0.12514047
6.4380,0.17192793
6.4400,0.15978700
6.4420,0.12082658
6.4440,-0.01632874
6.4460,-0.05755255
6.4480,-0.13251159
6.4500,-0.02381494
6.4520,0.03844404
6.4540,0.02169771
6.4560,0.11464971
6.4580,0.15566327
6.4600,-0.00446608
6.4620,0.04316362
6.4640,0.07554945
6.4660,-0.02511645
6.4680,-0.06998282
6.4700,-0.15946874
6.4720,-0.06306836
6.4740,-0.10104444
6.4760,0.00442085
6.4780,0.06816404
6.4800,-0.13542610
6.4820,0.00981422
6.4840,0.26647964
6.4860,0.49244368
6.4880,0.49991685
6.4900,0.21297850
6.4920,-0.00157209
6.4940,-0.34172782
6.4960,-0.09835043
6.4980,-0.17083585
6.5000,-0.16249534
6.5020,0.16595583
6.5040,0.18329160
6.5060,0.21595146
6.5080,-0.04729478
6.5100,0.11539105
6.5120,0.02897197
6.5140,0.06777530
6.5160,0.11107389
6.5180,0.13333972
6.5200,-0.36966792
6.5220,0.34130758
6.5240,0.32241905
6.5260,-0.15667944
6.5280,0.41181615
6.5300,-0.21797784
6.5320,-0.04959512
6.5340,-0.19270182
6.5360,0.29336360
6.5380,-0.03996876
6.5400,-0.10954555
6.5420,-0.05283736
6.5440,-0.07203985
6.5460,0.05770732
6.5480,-0.22631660
6.5500,0.01575558
6.5520,-0.54743052
6.5540,-0.04672910
6.5560,0.06326580
6.5580,0.16004261
6.5600,0.41003025
6.5620,0.19791898
6.5640,-0.19413322
6.5660,0.04605542
6.5680,-0.10822726
6.5700,0.05377478
6.5720,0.42707902
6.5740,0.79609787
6.5760,0.76848954
6.5780,0.40419412
6.5800,0.02680880
6.5820,-0.06184904
6.5840,-0.19118679
6.5860,-0.08691649
6.5880,0.03743520
6.5900,0.07129671
6.5920,0.30602202
6.5940,0.32972869
6.5960,0.15840341
6.5980,0.09359032
6.6000,0.20084694
6.6020,-0.04327389
6.6040,0.12078352
6.6060,-0.13988408
6.6080,0.38946867
6.6100,0.25455311
6.6120,0.23471774
6.6140,0.14463152
6.6160,0.46261373
6.6180,0.15443273
6.6200,-0.25644678
6.6220,-0.31087452
6.6240,-0.09008365
6.6260,-0.06373352
6.6280,0.08641457
6.6300,-0.05122577
6.6320,0.14958517
6.6340,-0.30226168
6.6360,-0.28054848
6.6380,-0.43664822
6.6400,0.24886566
6.6420,0.07150006
6.6440,-0.04019770
6.6460,0.10615927
6.6480,-0.03341538
6.6500,0.03377785
6.6520,0.14768784
6.6540,0.12296558
6.6560,-0.06059696
6.6580,-0.14529052
6.6600,-0.03355626
6.6620,0.02606947
6.6640,0.46441573
6.6660,0.00034308
6.6680,-0.16177350
6.6700,-0.06018516
6.6720,-0.07086173
6.6740,-0.11380608
6.6760,-0.07949711
6.6780,0.00872224
6.6800,-0.06015192
6.6820,-0.04078417
6.6840,-0.13213618
6.6860,-0.09249536
6.6880,0.08606789
6.6900,0.13935085
6.6920,-0.10292997
6.6940,-0.08649498
6.6960,-0.01715149
6.6980,0.00940362
6.7000,-0.19032073
6.7020,-0.04776571
6.7040,0.11851513
6.7060,0.03861661
6.7080,0.07949664
6.7100,0.23743585
6.7120,-0.23913935
6.7140,-0.04050430
6.7160,0.01767417
6.7180,0.08046476
6.7200,0.02570914
6.7220,0.15896523
6.7240,-0.03855345
6.7260,0.02059464
6.7280,0.01577378
6.7300,0.05159537
6.7320,-0.20414564
6.7340,-0.16522169
6.7360,0.35796532
6.7380,0.49759984
6.7400,-0.16583423
6.7420,0.18656135
6.7440,-0.21663861
6.7460,0.10459733
6.7480,-0.05963785
6.7500,-0.30782941
6.7520,-0.03341301
6.7540,0.45851389
6.7560,0.22862229
6.7580,-0.03769800
6.7600,0.09865196
6.7620,-0.18299288
6.7640,-0.24462603
6.7660,-0.05284303
6.7680,-0.00841742
6.7700,0.14430246
6.7720,0.04304936
6.7740,-0.04808053
6.7760,0.19542386
6.7780,0.16681999
6.7800,-0.03002683
6.7820,-0.31649929
6.7840,-0.16919820
6.7860,0.42577735
6.7880,0.17376618
6.7900,0.08756681
6.7920,0.23983172
6.7940,-0.07231782
6.7960,-0.00025301
6.7980,-0.42258409
6.8000,0.10822953
6.8020,-0.04689493
6.8040,0.05276014
6.8060,-0.01823612
6.8080,-0.02975061
6.8100,-0.00854190
6.8120,-0.02896596
6.8140,-0.08589049
6.8160,-0.27038026
6.8180,-0.18222852
6.8200,-0.19588481
6.8220,-0.11162668
6.8240,0.49243918
6.8260,0.15730748
6.8280,0.43488184
6.8300,-0.15793242
6.8320,-0.21214519
6.8340,-0.29535112
6.8360,-0.28148130
6.8380,-0.35142028
6.8400,-0.11673941
6.8420,-0.13709162
6.8440,-0.05106630
6.8460,-0.21035205
6.8480,0.03923827
6.8500,-0.22938150
6.8520,0.21862775
6.8540,0.32059485
6.8560,0.08478028
6.8580,0.07451695
6.8600,-0.22362748
6.8620,-0.06771564
6.8640,0.11742588
6.8660,-0.08453435
6.8680,-0.10851850
6.8700,-0.27445629
6.8720,0.03729018
6.8740,-0.15117268
6.8760,-0.17503309
6.8780,0.07258218
6.8800,0.29568383
6.8820,0.44764200
6.8840,0.42572355
6.8860,0.26352888
6.8880,-0.10912910
6.8900,-0.15255247
6.8920,-0.14868432
6.8940,-0.11031728
6.8960,-0.02404754
6.8980,0.11538044
6.9000,0.02325646
6.9020,-0.38239297
6.9040,-0.18625294
6.9060,-0.13975191
6.9080,0.08001711
6.9100,0.08353026
6.9120,0.17299280
6.9140,0.27275544
6.9160,0.26744509
6.9180,0.32777527
6.9200,-0.07380856
6.9220,-0.11339908
6.9240,-0.16515231
6.9260,-0.34825107
6.9280,-0.05427409
6.9300,-0.17607924
6.9320,-0.12704201
6.9340,-0.01127138
6.9360,0.23503792
6.9380,-0.09124403
6.9400,0.14665850
6.9420,0.21175750
6.9440,0.01726629
6.9460,-0.17076990
6.9480,-0.10236587
6.9500,0.05657622
6.9520,-0.04044690
6.9540,-0.23076327
6.9560,-0.21820773
6.9580,-0.13256101
6.9600,0.00224505
6.9620,0.06249711
6.9640,0.07212944
6.9660,0.24708958
6.9680,0.27770945
6.9700,0.04623534
6.9720,0.04522753
6.9740,-0.00365341
6.9760,0.04635021
6.9780,-0.00318504
6.9800,0.16198882
6.9820,0.12680122
6.9840,0.18124597
6.9860,0.01185425
6.9880,0.01193639
6.9900,0.34627584
6.9920,-0.08684213
6.9940,-0.06450001
6.9960,-0.09346327
6.9980,-0.03400483
7.0000,-0.00533468
7.0020,-0.08033929
7.0040,-0.06510925
7.0060,-0.06440091
7.0080,0.02037036
7.0100,-0.00472934
7.0120,0.17010485
7.0140,0.22452711
7.0160,0.06769078
7.0180,-0.03315189
7.0200,-0.14801215
7.0220,0.05668910
7.0240,-0.05655087
7.0260,-0.19407704
7.0280,-0.27173933
7.0300,-0.27750435
7.0320,0.00925449
7.0340,-0.01628921
7.0360,0.44220063
7.0380,0.29382274
7.0400,-0.03182928
7.0420,-0.27362406
7.0440,-0.13874224
7.0460,-0.24154858
7.0480,-0.11354366
7.0500,-0.20842861
7.0520,-0.40735722
7.0540,-0.32098103
7.0560,-0.18276881
7.0580,-0.06403935
7.0600,-0.14345540
7.0620,-0.02044349
7.0640,-0.19212660
7.0660,0.02168925
7.0680,-0.00516588
7.0700,-0.05605897
7.0720,-0.26714629
7.0740,-0.02527182
7.0760,-0.12771526
7.0780,-0.06481686
7.0800,-0.09262510
7.0820,0.22671147
7.0840,0.26643628
7.0860,0.27750152
7.0880,0.02541800
7.0900,0.15073299
7.0920,-0.29385528
7.0940,-0.27050918
7.0960,-0.30034482
7.0980,-0.04614170
7.1000,0.02626794
7.1020,0.06271984
7.1040,0.01968599
7.1060,-0.18812816
7.1080,-0.03088779
7.1100,0.04404207
7.1120,-0.18658639
7.1140,0.30771145
7.1160,0.27062652
7.1180,0.27151954
7.1200,-0.05710700
7.1220,0.12043610
7.1240,0.17414136
7.1260,0.06696153
7.1280,0.03348896
7.1300,-0.22101355
7.1320,-0.33010262
7.1340,-0.47845149
7.1360,-0.41094676
7.1380,-0.10065391
7.1400,0.19698773
7.1420,0.03797961
7.1440,0.09267649
7.1460,0.19686297
7.1480,0.23299238
7.1500,0.23169735
7.1520,0.24844582
7.1540,0.02720045
7.1560,-0.03720170
7.1580,0.06412850
7.1600,-0.05371991
7.1620,0.15020584
7.1640,0.23106560
7.1660,0.18108796
7.1680,0.55155557
7.1700,0.25132975
7.1720,0.04620749
7.1740,-0.16486928
7.1760,-0.18735045
7.1780,0.00711376
7.1800,0.10434871
7.1820,0.01508335
7.1840,0.01610994
7.1860,-0.00245376
7.1880,0.11851832
7.1900,0.27042845
7.1920,0.29787070
7.1940,0.00748278
7.1960,-0.09094366
7.1980,-0.22807401
7.2000,0.04791117
7.2020,-0.27891025
7.2040,-0.14022174
7.2060,-0.19139692
7.2080,-0.14878407
7.2100,-0.04458436
7.2120,-0.07348068
7.2140,-0.08053333
7.2160,0.02428123
7.2180,-0.07331448
7.2200,0.00100661
7.2220,-0.06594249
7.2240,0.17538454
7.2260,0.05383838
7.2280,-0.02459341
7.2300,0.02736406
7.2320,0.07283258
7.2340,0.14450073
7.2360,-0.00738582
7.2380,0.01893014
7.2400,0.00344264
7.2420,0.09492109
7.2440,-0.16395746
7.2460,-0.28901869
7.2480,0.06129429
7.2500,-0.10401542
7.2520,-0.15201756
7.2540,-0.00503747
7.2560,-0.06853078
7.2580,-0.04254033
7.2600,-0.18452556
7.2620,-0.25129962
7.2640,-0.11544642
7.2660,0.04101329
7.2680,0.17888732
7.2700,0.04269719
7.2720,-0.03650026
7.2740,-0.10667834
7.2760,-0.36967480
7.2780,-0.18658149
7.2800,-0.10004357
