time(s),Lead_I
4.8620,-0.10442716
4.8640,0.02363363
4.8660,-0.21752474
4.8680,0.19155371
4.8700,0.02714944
4.8720,-0.41343942
4.8740,-0.09733857
4.8760,-0.09361261
4.8780,-0.20802727
4.8800,0.00537549
4.8820,0.19529405
4.8840,0.15147528
4.8860,0.21580943
4.8880,0.15482534
4.8900,-0.12028381
4.8920,0.15946205
4.8940,0.31442046
4.8960,-0.15507598
4.8980,0.03801045
4.9000,0.05019162
4.9020,0.09668051
4.9040,0.14180847
4.9060,-0.10777851
4.9080,0.19585536
4.9100,0.10668268
4.9120,0.08522522
4.9140,-0.00940591
4.9160,-0.04174389
4.9180,0.05516346
4.9200,-0.10417714
4.9220,-0.10636937
4.9240,0.08724476
4.9260,-0.41635054
4.9280,-0.23066565
4.9300,-0.03210412
4.9320,-0.28290731
4.9340,0.08115322
4.9360,-0.01313339
4.9380,-0.26656801
4.9400,0.13750064
4.9420,0.17867595
4.9440,-0.00137914
4.9460,-0.10167222
4.9480,-0.03758841
4.9500,-0.18619131
4.9520,-0.23249438
4.9540,0.20344698
4.9560,-0.28233349
4.9580,0.06285077
4.9600,0.04895709
4.9620,-0.00905310
4.9640,0.10758842
4.9660,0.06779091
4.9680,0.05259275
4.9700,-0.04891898
4.9720,-0.01169217
4.9740,0.08187176
4.9760,0.00731635
4.9780,0.10604569
4.9800,-0.02863468
4.9820,0.16740341
4.9840,0.21280058
4.9860,0.10530780
4.9880,0.23415020
4.9900,0.12482981
4.9920,0.13894571
4.9940,0.01773865
4.9960,0.11726100
4.9980,0.03875114
5.0000,0.26247808
5.0020,-0.02336474
5.0040,-0.22094445
5.0060,0.20720926
5.0080,0.04513947
5.0100,0.40482724
5.0120,0.03847871
5.0140,-0.13502352
5.0160,-0.06532914
5.0180,0.04731054
5.0200,0.19221579
5.0220,-0.16311181
5.0240,-0.07519094
5.0260,-0.05765218
5.0280,0.12098131
5.0300,0.18293348
5.0320,-0.05623176
5.0340,-0.15140331
5.0360,-0.02629810
5.0380,0.01148021
5.0400,0.04909708
5.0420,-0.09184929
5.0440,0.14488576
5.0460,-0.09287795
5.0480,-0.25035071
5.0500,-0.13865015
5.0520,-0.10197251
5.0540,0.02226487
5.0560,0.14960510
5.0580,-0.15254723
5.0600,-0.04204955
5.0620,-0.03323543
5.0640,-0.08600718
5.0660,-0.16846801
5.0680,0.01054962
5.0700,-0.10878775
5.0720,0.11789182
5.0740,0.19729108
5.0760,0.04601302
5.0780,-0.15824981
5.0800,0.19447637
5.0820,-0.04759282
5.0840,0.02741845
5.0860,0.20149276
5.0880,0.08390590
5.0900,0.13399072
5.0920,-0.03546799
5.0940,0.03196965
5.0960,0.08749598
5.0980,0.10015810
5.1000,0.01231092
5.1020,0.16520579
5.1040,0.04616929
5.1060,-0.11682072
5.1080,0.07006522
5.1100,-0.09736460
5.1120,0.17949475
5.1140,0.08822462
5.1160,-0.13237636
5.1180,-0.19889620
5.1200,0.27769241
5.1220,0.07137352
5.1240,-0.31583831
5.1260,-0.03065004
5.1280,-0.18133627
5.1300,0.19388993
5.1320,0.03287918
5.1340,-0.08007727
5.1360,0.04935261
5.1380,-0.05720245
5.1400,-0.01620965
5.1420,-0.17604949
5.1440,0.20611304
5.1460,-0.20494574
5.1480,-0.10588951
5.1500,-0.11532583
5.1520,-0.23280725
5.1540,0.02310830
5.1560,-0.01779452
5.1580,0.07976944
5.1600,0.02341884
5.1620,0.29984188
5.1640,0.31632268
5.1660,-0.06258809
5.1680,-0.03367397
5.1700,0.00987541
5.1720,-0.25981316
5.1740,-0.28684962
5.1760,0.01312202
5.1780,-0.19875696
5.1800,-0.18551405
5.1820,0.05708144
5.1840,-0.24757195
5.1860,-0.03555566
5.1880,0.17851256
5.1900,-0.07042065
5.1920,-0.10197631
5.1940,-0.40106171
5.1960,0.37616357
5.1980,0.08033923
5.2000,0.28173050
5.2020,-0.00489907
5.2040,-0.01087353
5.2060,0.02569159
5.2080,-0.22493105
5.2100,-0.13664195
5.2120,-0.11435959
5.2140,0.08257855
5.2160,-0.25375000
5.2180,-0.45685545
5.2200,0.14873065
5.2220,-0.03961879
5.2240,0.14233741
5.2260,-0.18022917
5.2280,0.14376415
5.2300,0.19913477
5.2320,0.09117098
5.2340,0.06990714
5.2360,0.18773346
5.2380,-0.24020490
5.2400,-0.05084503
5.2420,0.11722971
5.2440,0.12060989
5.2460,0.23052479
5.2480,0.04258479
5.2500,0.04249293
5.2520,-0.05359051
5.2540,0.02358358
5.2560,0.14946677
5.2580,0.36064348
5.2600,-0.13109641
5.2620,0.01340623
5.2640,-0.43375754
5.2660,-0.23342848
5.2680,-0.33215913
5.2700,-0.28525430
5.2720,0.12488949
5.2740,0.42815369
5.2760,0.33355296
5.2780,0.11469708
5.2800,-0.24470846
5.2820,-0.31295851
5.2840,-0.32865465
5.2860,0.02681128
5.2880,0.18299656
5.2900,0.35158122
5.2920,0.09857178
5.2940,0.61421698
5.2960,0.29486674
5.2980,0.38035172
5.3000,0.29672557
5.3020,0.18045612
5.3040,0.09342597
5.3060,0.10588465
5.3080,0.22429618
5.3100,0.01248448
5.3120,-0.50296837
5.3140,-0.52078366
5.3160,-0.44437829
5.3180,-0.38860303
5.3200,-0.43117335
5.3220,-0.32920122
5.3240,-0.34145811
5.3260,-0.11322125
5.3280,0.16246496
5.3300,-0.21075395
5.3320,0.26062772
5.3340,0.16746473
5.3360,0.53991610
5.3380,0.24450086
5.3400,0.16635877
5.3420,0.60513651
5.3440,0.50979561
5.3460,0.39457273
5.3480,-0.03590249
5.3500,-0.22752371
5.3520,-0.32813534
5.3540,-0.16616791
5.3560,-0.18285310
5.3580,-0.04991667
5.3600,-0.09524240
5.3620,0.06761154
5.3640,-0.10812280
5.3660,-0.15606150
5.3680,0.08478387
5.3700,-0.12929633
5.3720,-0.12060381
5.3740,-0.26996979
5.3760,-0.05879523
5.3780,0.14964929
5.3800,0.27392402
5.3820,0.04653377
5.3840,0.11715984
5.3860,0.09503913
5.3880,0.12980853
5.3900,0.02987976
5.3920,-0.18143119
5.3940,-0.07671072
5.3960,0.10727615
5.3980,0.17658556
5.4000,0.04875993
5.4020,0.12535439
5.4040,0.35136175
5.4060,0.29491210
5.4080,0.26546285
5.4100,0.16465273
5.4120,0.08756517
5.4140,0.20908479
5.4160,0.00838953
5.4180,0.09989762
5.4200,0.05777753
5.4220,0.08967297
5.4240,0.20257893
5.4260,-0.00791583
5.4280,0.09983578
5.4300,0.01395412
5.4320,0.19538726
5.4340,-0.21564840
5.4360,0.24646966
5.4380,-0.01346233
5.4400,-0.12529269
5.4420,0.04712068
5.4440,0.04131620
5.4460,-0.17600799
5.4480,-0.07972682
5.4500,0.08382510
5.4520,-0.06638786
5.4540,0.09223380
5.4560,-0.01905120
5.4580,0.00077154
5.4600,-0.23968847
5.4620,0.07824335
5.4640,0.03541169
5.4660,-0.20724671
5.4680,-0.00561687
5.4700,-0.09433947
5.4720,0.00770310
5.4740,-0.17577574
5.4760,-0.19434302
5.4780,0.14668421
5.4800,-0.21512395
5.4820,-0.03849773
5.4840,-0.03104534
5.4860,-0.07543979
5.4880,0.06231566
5.4900,0.06628444
5.4920,0.08034390
5.4940,-0.17704089
5.4960,-0.10257464
5.4980,-0.19788051
5.5000,-0.19163743
5.5020,0.11456361
5.5040,-0.10111419
5.5060,0.09295459
5.5080,0.01442798
5.5100,-0.05328071
5.5120,0.13493049
5.5140,-0.12237253
5.5160,0.15620245
5.5180,-0.01109415
5.5200,0.00704212
5.5220,-0.03276040
5.5240,0.12564568
5.5260,-0.17105839
5.5280,0.15558141
5.5300,0.28670660
5.5320,0.14196560
5.5340,0.01952915
5.5360,-0.09763101
5.5380,0.08753416
5.5400,0.09596035
5.5420,0.09674333
5.5440,0.13110942
5.5460,0.24406120
5.5480,0.13634653
5.5500,0.16644669
5.5520,0.12455040
5.5540,-0.18482363
5.5560,-0.10692696
5.5580,0.04215223
5.5600,-0.02124817
5.5620,-0.07231059
5.5640,0.31926045
5.5660,-0.04423773
5.5680,-0.09059380
5.5700,-0.03213022
5.5720,-0.16149268
5.5740,0.16539666
5.5760,0.18488848
5.5780,-0.13714361
5.5800,-0.49390614
5.5820,-0.16486290
5.5840,0.09990485
5.5860,-0.03492587
5.5880,-0.11303913
5.5900,-0.04501271
5.5920,0.06676815
5.5940,-0.05959341
5.5960,-0.01934774
5.5980,-0.17975096
5.6000,-0.02911654
5.6020,0.04216767
5.6040,0.06999850
5.6060,-0.07408892
5.6080,-0.11525972
5.6100,-0.18033113
5.6120,0.05351373
5.6140,0.17703155
5.6160,0.17542243
5.6180,0.04562387
5.6200,0.03607283
5.6220,0.20008683
5.6240,-0.16544108
5.6260,0.02168998
5.6280,0.48893556
5.6300,-0.06278418
5.6320,0.44008905
5.6340,0.15018795
5.6360,-0.07649153
5.6380,0.00565110
5.6400,-0.03279241
5.6420,-0.05885578
5.6440,0.08273821
5.6460,0.00907811
5.6480,0.01800351
5.6500,0.18307523
5.6520,-0.29659787
5.6540,-0.14916250
5.6560,-0.16834646
5.6580,-0.24555044
5.6600,0.14504908
5.6620,-0.04273726
5.6640,0.23058638
5.6660,0.12686077
5.6680,-0.17987481
5.6700,-0.62681317
5.6720,-0.20069955
5.6740,-0.13784571
5.6760,0.11239957
5.6780,-0.02045609
5.6800,-0.30770919
5.6820,-0.29947755
5.6840,-0.31923568
5.6860,-0.03801772
5.6880,0.07058693
5.6900,-0.04622225
5.6920,0.11494295
5.6940,-0.10689815
5.6960,0.00404942
5.6980,-0.11244747
5.7000,-0.07593912
5.7020,0.12356573
5.7040,0.13809694
5.7060,0.10540581
5.7080,0.04133934
5.7100,0.22227894
5.7120,-0.08590536
5.7140,-0.35189280
5.7160,-0.31877708
5.7180,-0.32139435
5.7200,-0.13029703
5.7220,-0.13830435
5.7240,-0.17119971
5.7260,-0.09786788
5.7280,-0.20103554
5.7300,-0.46726656
5.7320,-0.42732817
5.7340,-0.50556898
5.7360,-0.08882569
5.7380,-0.18261413
5.7400,-0.22017449
5.7420,0.03298302
5.7440,0.51767641
5.7460,0.13176845
5.7480,0.14314647
5.7500,0.36745718
5.7520,0.15940948
5.7540,0.15693495
5.7560,0.16687810
5.7580,0.09435328
5.7600,0.37887296
5.7620,0.08415059
5.7640,0.15431057
5.7660,-0.10348801
5.7680,-0.08943132
5.7700,0.11199155
5.7720,0.05912572
5.7740,-0.04558993
5.7760,0.17775862
5.7780,0.26203099
5.7800,0.24022293
5.7820,0.06316141
5.7840,-0.02541323
5.7860,-0.01981447
5.7880,-0.21517372
5.7900,0.11806374
5.7920,-0.04695754
5.7940,0.04911600
5.7960,-0.10824373
5.7980,-0.04492133
5.8000,-0.01439503
5.8020,0.50979364
5.8040,0.04472904
5.8060,-0.04694807
5.8080,0.06856110
5.8100,0.06004633
5.8120,0.06860197
5.8140,-0.13017455
5.8160,-0.18749177
5.8180,-0.03422178
5.8200,0.10628476
5.8220,0.10033613
5.8240,-0.01101576
5.8260,0.03237516
5.8280,-0.11415693
5.8300,-0.22196434
5.8320,0.09764203
5.8340,0.06607264
5.8360,0.19802378
5.8380,0.18215434
5.8400,-0.33609146
5.8420,0.00329590
5.8440,0.08292750
5.8460,0.19075572
5.8480,0.03120804
5.8500,-0.05379377
5.8520,-0.02139581
5.8540,0.12306247
5.8560,0.14937232
5.8580,-0.09859555
5.8600,-0.03905092
5.8620,0.19909312
5.8640,0.12671080
5.8660,-0.02927290
5.8680,0.22879256
5.8700,0.09512429
5.8720,-0.17023750
5.8740,-0.04043347
5.8760,0.07531009
5.8780,0.01974545
5.8800,-0.23157506
5.8820,0.00414186
5.8840,0.11430151
5.8860,-0.01767321
5.8880,-0.07522216
5.8900,0.01905232
5.8920,0.16056253
5.8940,-0.00379090
5.8960,-0.11394567
5.8980,-0.13995144
5.9000,-0.18634425
5.9020,-0.20783292
5.9040,0.00174086
5.9060,-0.33519456
5.9080,-0.65709519
5.9100,-0.31279081
5.9120,-0.26453677
5.9140,-0.23713805
5.9160,-0.27941021
5.9180,-0.20164679
5.9200,-0.20416899
5.9220,0.21371549
5.9240,0.07890119
5.9260,0.11960556
5.9280,-0.01643763
5.9300,0.47171646
5.9320,0.24799022
5.9340,-0.01140915
5.9360,0.25866428
5.9380,0.02357506
5.9400,0.29298806
5.9420,0.20425224
5.9440,-0.08547234
5.9460,-0.15621933
5.9480,-0.26996613
5.9500,-0.22564217
5.9520,-0.07552403
5.9540,0.08151555
5.9560,0.21214817
5.9580,-0.04074680
5.9600,0.03550531
5.9620,0.29934868
5.9640,-0.12600033
5.9660,-0.40488899
5.9680,-0.11698156
5.9700,-0.08525276
5.9720,0.09434870
5.9740,0.19040048
5.9760,0.20480460
5.9780,0.27460027
5.9800,-0.42351812
5.9820,-0.34179994
5.9840,-0.20868270
5.9860,-0.18630977
5.9880,-0.25374693
5.9900,-0.00236124
5.9920,0.00623959
5.9940,0.01320576
5.9960,-0.12310509
5.9980,-0.62311393
6.0000,-0.01323437
6.0020,0.13592362
6.0040,-0.20658025
6.0060,-0.13048092
6.0080,-0.09210466
6.0100,-0.01414358
6.0120,-0.07901456
6.0140,0.08617923
6.0160,0.20198269
6.0180,-0.14750206
6.0200,-0.02942810
6.0220,-0.16667369
6.0240,-0.00553375
6.0260,0.12426388
6.0280,0.16854893
6.0300,0.08189415
6.0320,0.06305740
6.0340,-0.09479398
6.0360,0.42627066
6.0380,-0.27864558
6.0400,-0.22554804
6.0420,0.00529242
6.0440,-0.06496986
6.0460,0.29831845
6.0480,-0.06752027
6.0500,0.08038986
6.0520,0.00567958
6.0540,-0.16480486
6.0560,-0.17611386
6.0580,0.00394349
6.0600,-0.04314623
6.0620,-0.19470297
6.0640,-0.08199925
6.0660,-0.21838088
6.0680,0.18074645
6.0700,0.03746270
6.0720,-0.14030635
6.0740,-0.20634426
6.0760,-0.36772349
6.0780,-0.17883879
6.0800,0.06167227
6.0820,-0.12183012
6.0840,-0.36982584
6.0860,-0.00766513
6.0880,-0.08695336
6.0900,-0.01261984
6.0920,0.01273913
6.0940,0.26719975
6.0960,0.08690210
6.0980,0.33693349
6.1000,0.22958000
6.1020,0.57554394
6.1040,-0.10261556
6.1060,-0.07863443
6.1080,0.06642877
6.1100,0.27693227
6.1120,-0.16507302
6.1140,-0.32183465
6.1160,-0.28643438
6.1180,-0.21792307
6.1200,-0.14400648
6.1220,0.06882166
6.1240,0.15550148
6.1260,0.02938612
6.1280,-0.07808859
6.1300,-0.11692868
6.1320,-0.15505823
6.1340,-0.03295082
6.1360,-0.10192520
6.1380,-0.13164966
6.1400,-0.29930142
6.1420,0.33517581
6.1440,0.19547492
6.1460,0.11320554
6.1480,0.17815439
6.1500,0.22535735
6.1520,0.19758348
6.1540,0.43400106
6.1560,0.29594049
6.1580,0.55945778
6.1600,0.52414852
6.1620,0.15793556
6.1640,0.03440567
6.1660,0.06598552
6.1680,-0.03306238
6.1700,-0.12363740
6.1720,0.01140799
6.1740,-0.02478551
6.1760,0.01917821
6.1780,0.03609380
6.1800,-0.11848833
6.1820,0.17541610
6.1840,-0.02321432
6.1860,0.24139912
6.1880,0.19378249
6.1900,0.04346943
6.1920,-0.39588511
6.1940,-0.11075384
6.1960,0.27714083
6.1980,0.01595665
6.2000,-0.00476701
6.2020,0.22486752
6.2040,-0.01390765
6.2060,0.10102795
6.2080,-0.00036238
6.2100,0.22097822
6.2120,-0.09074966
6.2140,0.20517470
6.2160,-0.11541332
6.2180,0.13032819
6.2200,-0.00039764
6.2220,-0.08054803
6.2240,-0.03264292
6.2260,-0.19311570
6.2280,0.31543931
6.2300,0.16958112
6.2320,0.07973043
6.2340,-0.04962112
6.2360,-0.41745061
6.2380,0.05937439
6.2400,-0.12239850
6.2420,-0.07621278
6.2440,0.07259622
6.2460,0.03283945
6.2480,-0.09782985
6.2500,0.00045411
6.2520,0.10625214
6.2540,0.08292573
6.2560,0.13773571
6.2580,0.18022978
6.2600,0.14056908
6.2620,0.22459081
6.2640,0.02361920
6.2660,-0.04028130
6.2680,0.05683258
6.2700,-0.05513205
6.2720,0.00925165
6.2740,-0.06029829
6.2760,0.32033819
6.2780,0.02854680
6.2800,0.09969387
6.2820,0.03850294
6.2840,-0.22195525
6.2860,0.04155755
6.2880,0.26047364
6.2900,-0.15046835
6.2920,0.06846693
6.2940,-0.03141752
6.2960,0.07080676
6.2980,-0.02716125
6.3000,-0.16462685
6.3020,0.12011234
6.3040,0.11687636
6.3060,-0.11035044
6.3080,-0.06960506
6.3100,0.12824257
6.3120,-0.17471643
6.3140,-0.04147324
6.3160,0.02461500
6.3180,0.01263058
6.3200,0.04010824
6.3220,-0.01198148
6.3240,-0.01132734
6.3260,-0.01784994
6.3280,-0.01140715
6.3300,-0.06292680
6.3320,0.05671998
6.3340,0.02137495
6.3360,-0.13537019
6.3380,0.12861200
6.3400,-0.06608231
6.3420,0.14825714
6.3440,0.05280323
6.3460,0.15660845
6.3480,0.10664094
6.3500,-0.12860309
6.3520,0.03012736
6.3540,0.17170051
6.3560,0.09085799
6.3580,0.00088088
6.3600,0.05174173
6.3620,0.27103105
6.3640,0.13396709
6.3660,-0.06451680
6.3680,0.15682302
6.3700,0.13505466
6.3720,0.23695663
6.3740,0.03091189
6.3760,-0.04989577
6.3780,0.18380113
6.3800,0.09121794
6.3820,0.11642562
6.3840,0.09752168
6.3860,-0.07081304
6.3880,0.14016184
6.3900,-0.02043530
6.3920,-0.00624101
6.3940,0.02698910
6.3960,0.06296413
6.3980,0.00855137
6.4000,0.19448584
6.4020,-0.09283817
6.4040,0.03807134
6.4060,-0.03518999
6.4080,0.01230495
6.4100,-0.15043442
6.4120,-0.00492031
6.4140,0.13204423
6.4160,0.00294468
6.4180,-0.33170438
6.4200,-0.26098382
6.4220,0.03113375
6.4240,-0.23783286
6.4260,-0.05942151
6.4280,-0.05899604
6.4300,-0.19837634
6.4320,-0.00186002
6.4340,-0.09244581
6.4360,-0.11641168
6.4380,-0.19144729
6.4400,0.24100420
6.4420,0.00582745
6.4440,0.15310124
6.4460,0.03586418
6.4480,-0.02697941
6.4500,-0.28135127
6.4520,-0.09071256
6.4540,-0.07953094
6.4560,-0.03788158
6.4580,-0.00928555
6.4600,-0.22861443
6.4620,-0.16537024
6.4640,0.02123719
6.4660,0.02165439
6.4680,-0.14504406
6.4700,-0.23635978
6.4720,-0.19600631
6.4740,0.03123113
6.4760,-0.16233733
6.4780,0.05884879
6.4800,0.30585533
6.4820,0.11444341
6.4840,0.10277835
6.4860,0.18590529
6.4880,0.22013289
6.4900,0.16316968
6.4920,0.44404781
6.4940,0.01820986
6.4960,0.06142260
6.4980,0.16163537
6.5000,-0.08485872
6.5020,-0.06961611
6.5040,0.06082985
6.5060,0.03982322
6.5080,0.05164575
6.5100,0.03789853
6.5120,-0.05070077
6.5140,0.43741524
6.5160,0.34562674
6.5180,0.05285858
6.5200,-0.01455740
6.5220,0.03369203
6.5240,-0.10939793
6.5260,-0.50091898
6.5280,0.14282401
6.5300,-0.22814547
6.5320,-0.34299955
6.5340,-0.26456469
6.5360,-0.10211725
6.5380,-0.23337053
6.5400,0.09733076
6.5420,-0.20414357
6.5440,-0.46493748
6.5460,-0.12247474
6.5480,-0.17429541
6.5500,0.04998821
6.5520,-0.06347782
6.5540,-0.10404976
6.5560,0.02897898
6.5580,-0.03935661
6.5600,0.06284752
6.5620,0.37147954
6.5640,0.54390413
6.5660,0.37282392
6.5680,0.42294854
6.5700,0.27873531
6.5720,0.19316810
6.5740,0.52513528
6.5760,0.42805290
6.5780,0.15358530
6.5800,0.23824641
6.5820,-0.31298205
6.5840,-0.01898653
6.5860,-0.14773864
6.5880,0.02142572
6.5900,-0.02355953
6.5920,0.12259621
6.5940,0.14172821
6.5960,-0.21458921
6.5980,-0.00176093
6.6000,0.04271702
6.6020,-0.26077929
6.6040,0.16090029
6.6060,-0.10868116
6.6080,0.22158375
6.6100,0.18877849
6.6120,-0.05153485
6.6140,-0.60911655
6.6160,-0.36200693
6.6180,-0.01200450
6.6200,-0.03446021
6.6220,-0.11200126
6.6240,0.16102251
6.6260,-0.04935585
6.6280,-0.32208577
6.6300,-0.22775458
6.6320,0.07986756
6.6340,-0.12310649
6.6360,0.10142373
6.6380,0.43411762
6.6400,0.20644180
6.6420,0.18286020
6.6440,0.14136992
6.6460,0.13850366
6.6480,0.22247769
6.6500,0.04151508
6.6520,-0.01883669
6.6540,0.08166900
6.6560,0.28222474
6.6580,0.10040092
6.6600,-0.13020690
6.6620,0.11332127
6.6640,0.09627942
6.6660,-0.01478137
6.6680,0.19138771
6.6700,-0.00349784
6.6720,0.04801089
6.6740,0.00458316
6.6760,-0.03179846
6.6780,0.04886541
6.6800,0.03783506
6.6820,0.02318977
6.6840,-0.07443988
6.6860,-0.03466941
6.6880,-0.04395077
6.6900,0.15921989
6.6920,-0.11872080
6.6940,-0.13395260
6.6960,0.01510041
6.6980,-0.12704338
6.7000,0.05728411
6.7020,-0.16594765
6.7040,0.01540728
6.7060,0.00836556
6.7080,-0.04720665
6.7100,-0.11960350
6.7120,0.02890882
6.7140,0.04872596
6.7160,-0.31785324
6.7180,0.04315163
6.7200,0.06505401
6.7220,-0.05236332
6.7240,-0.10652326
6.7260,-0.26649088
6.7280,0.17852083
6.7300,-0.04497661
6.7320,-0.09518748
6.7340,-0.12199003
6.7360,0.16616482
6.7380,-0.00969497
6.7400,-0.01362989
6.7420,0.01625361
6.7440,0.00528118
6.7460,0.05701976
6.7480,0.09758574
6.7500,-0.08129577
6.7520,-0.02285807
6.7540,-0.00018873
6.7560,0.09555704
6.7580,0.09012964
6.7600,-0.15160228
6.7620,0.14453019
6.7640,0.04383369
6.7660,0.14115165
6.7680,0.06879348
6.7700,-0.28407976
6.7720,0.16166832
6.7740,0.04262826
6.7760,0.13909739
6.7780,-0.16479576
6.7800,0.07671561
6.7820,-0.04511843
6.7840,0.05119621
6.7860,-0.00456985
6.7880,-0.02108435
6.7900,0.16421062
6.7920,0.16013189
6.7940,-0.03194273
6.7960,-0.01157945
6.7980,-0.25497785
6.8000,-0.02803833
6.8020,-0.20460467
6.8040,-0.03313093
6.8060,-0.13648458
6.8080,-0.11178602
6.8100,-0.21801439
6.8120,-0.12463342
6.8140,-0.05283647
6.8160,-0.31359079
6.8180,0.05932471
6.8200,-0.06766900
6.8220,-0.02239405
6.8240,-0.10005412
6.8260,-0.02809839
6.8280,0.03967828
6.8300,0.14251816
6.8320,0.05785598
6.8340,-0.04174331
6.8360,-0.17535928
6.8380,0.08406375
6.8400,-0.20915818
6.8420,-0.06083405
6.8440,-0.06695367
6.8460,-0.03914192
6.8480,0.17908520
6.8500,0.17001234
6.8520,-0.35477430
6.8540,-0.00170273
6.8560,-0.25404102
6.8580,-0.04791064
6.8600,-0.15650795
6.8620,0.05535397
6.8640,0.19625802
6.8660,0.22682646
6.8680,0.18368956
6.8700,0.37066403
6.8720,0.13402182
6.8740,0.20841515
6.8760,0.12959749
6.8780,-0.01300406
6.8800,0.30328143
6.8820,0.10333311
6.8840,0.02741747
6.8860,0.05233808
6.8880,-0.06906017
6.8900,-0.08609951
6.8920,-0.08164547
6.8940,-0.01106704
6.8960,-0.13782129
6.8980,0.34315124
6.9000,0.28353027
6.9020,-0.01157160
6.9040,0.09361175
6.9060,-0.30418575
6.9080,0.03656546
6.9100,-0.11514004
6.9120,-0.09927007
6.9140,-0.07578576
6.9160,-0.05088221
6.9180,-0.13825041
6.9200,-0.02153716
6.9220,0.05913588
6.9240,-0.04393596
6.9260,-0.13649923
6.9280,-0.05772502
6.9300,-0.15765695
6.9320,-0.19775796
6.9340,-0.02804958
6.9360,-0.02374736
6.9380,-0.25765830
6.9400,0.00859238
6.9420,0.14574902
6.9440,0.22412865
6.9460,0.15396482
6.9480,0.07858703
6.9500,0.18022385
6.9520,0.05586789
6.9540,0.05444571
6.9560,0.08346923
6.9580,-0.28120574
6.9600,-0.13022138
6.9620,-0.24495266
6.9640,-0.07291145
6.9660,0.08093726
6.9680,0.01080788
6.9700,-0.12823409
6.9720,0.00360536
6.9740,0.06615176
6.9760,0.06266557
6.9780,0.17942418
6.9800,0.06488104
6.9820,0.26349047
6.9840,-0.00547061
6.9860,0.21209395
6.9880,0.15543194
6.9900,-0.04328769
6.9920,0.00653555
6.9940,-0.16374382
6.9960,-0.07731036
6.9980,-0.16224779
7.0000,0.04716303
7.0020,0.14431927
7.0040,0.36848789
7.0060,0.00148456
7.0080,-0.07531475
7.0100,0.02037091
7.0120,0.01227527
7.0140,-0.13450547
7.0160,-0.13928053
7.0180,-0.14029571
7.0200,-0.19423161
7.0220,-0.13071726
7.0240,-0.18389565
7.0260,-0.15278243
7.0280,-0.01589802
7.0300,-0.01772251
7.0320,0.38227481
7.0340,-0.07557168
7.0360,0.29412863
7.0380,-0.03346146
7.0400,0.09299169
7.0420,0.13518152
7.0440,-0.01348745
7.0460,0.00248852
7.0480,-0.25618756
7.0500,-0.06971845
7.0520,-0.15484317
7.0540,0.18107244
7.0560,0.07309206
7.0580,-0.11403582
7.0600,0.00091194
7.0620,-0.32766235
7.0640,-0.15929350
7.0660,-0.28856975
7.0680,-0.53131413
7.0700,-0.41405588
7.0720,-0.25563511
7.0740,0.08939319
7.0760,-0.38512141
7.0780,-0.13974738
7.0800,-0.11784341
7.0820,0.39985666
7.0840,-0.05035343
7.0860,0.10599864
7.0880,0.08275863
7.0900,-0.09581209
7.0920,0.07199307
7.0940,0.15863052
7.0960,0.19494002
7.0980,0.14222473
7.1000,0.14178576
7.1020,-0.11359019
7.1040,-0.16036473
7.1060,0.02844766
7.1080,-0.33381981
7.1100,-0.41742167
7.1120,0.10209237
7.1140,0.64985359
7.1160,0.51257521
7.1180,0.20201841
7.1200,-0.29062319
7.1220,-0.08870544
7.1240,0.26908159
7.1260,0.30115324
7.1280,0.34902886
7.1300,0.36817902
7.1320,0.01516563
7.1340,-0.18638729
7.1360,-0.12431256
7.1380,-0.15616518
7.1400,-0.15791115
7.1420,-0.15521450
7.1440,-0.17733184
7.1460,0.03787429
7.1480,0.08094873
7.1500,0.14662664
7.1520,-0.10509283
7.1540,-0.25884783
7.1560,0.07829387
7.1580,0.12774950
7.1600,0.13967957
7.1620,-0.64694619
7.1640,-0.47593269
7.1660,-0.42655054
7.1680,0.09323648
7.1700,0.10329837
7.1720,0.09739196
7.1740,0.01974597
7.1760,-0.14247416
7.1780,-0.00387442
7.1800,-0.11892111
7.1820,0.06116707
7.1840,-0.11993651
7.1860,-0.32420844
7.1880,0.07737412
7.1900,0.07642556
7.1920,0.07409719
7.1940,0.02461481
7.1960,0.33322963
7.1980,0.22933365
7.2000,0.07278834
7.2020,0.23175699
7.2040,0.06980489
7.2060,0.00913122
7.2080,-0.08331778
7.2100,-0.23042221
7.2120,0.26590222
7.2140,0.18230040
7.2160,-0.00060031
7.2180,-0.16563089
7.2200,-0.04696731
7.2220,-0.10196313
7.2240,-0.13814561
7.2260,-0.07909317
7.2280,-0.07535421
7.2300,-0.14496803
7.2320,-0.10098881
7.2340,-0.05150258
7.2360,0.03019142
7.2380,-0.07363889
7.2400,-0.02962773
7.2420,-0.08587692
7.2440,0.00222142
7.2460,-0.27141228
7.2480,0.25308543
7.2500,-0.02639831
7.2520,-0.00495558
7.2540,0.17420271
7.2560,-0.07349894
7.2580,0.09703650
7.2600,-0.24175780
7.2620,-0.03358560
7.2640,0.18393745
7.2660,0.28453571
7.2680,0.17783153
7.2700,0.25585544
7.2720,0.13405934
7.2740,-0.09601810
7.2760,-0.07933334
7.2780,-0.01863978
7.2800,0.12896670
7.2820,-0.04164111
7.2840,-0.03983641
7.2860,-0.13648750
7.2880,-0.02779251
7.2900,0.03165362
7.2920,-0.05310748
7.2940,-0.02188369
